chapter,transcript,is_present,id,start_frame,end_frame
ch26,<noise>,false,ch26_1499779_1500869,74989,75043
ch26,like that bunny yesterday,false,ch26_1500869_1502123,75043,75106
ch26,<noise>,false,ch26_1502273_1504008,75114,75200
ch26,when you play your drum kit,false,ch26_1504357_1505407,75218,75270
ch26,and there's gonna be a bell,false,ch26_1507017_1508575,75351,75429
ch26,how would you play a bell?,false,ch26_1508888_1509723,75444,75486
ch26,<noise>,false,ch26_1510216_1512076,75511,75604
ch26,and there's going to be a violin,false,ch26_1512555_1514529,75628,75726
ch26,how do you play a violin?,false,ch26_1516707_1517663,75835,75883
ch26,do you know?,false,ch26_1517663_1518042,75883,75902
ch26,i know you've seen it before,false,ch26_1518042_1519110,75902,75956
ch26,do you know how you play it?,false,ch26_1519110_1519850,75956,75992
ch26,yeah,false,ch26_1520185_1520644,76009,76032
ch26,you have a bow,false,ch26_1520826_1521766,76041,76088
ch26,and people hold it hold it up by your chin like this,false,ch26_1522010_1525088,76100,76254
ch26,and you kinda put it there,false,ch26_1525455_1526764,76273,76338
ch26,and then it has a long um neck,false,ch26_1527007_1529364,76350,76468
ch26,and you have to hold the neck,false,ch26_1529364_1531696,76468,76585
ch26,you have to move your fingers,false,ch26_1531736_1532899,76587,76645
ch26,and this hand goes <noise> backwards and forwards with the bow to make a make a sound,false,ch26_1533151_1540109,76658,77005
ch26,exactly right,false,ch26_1541853_1543051,77093,77153
ch26,and there's going to be a saxophone,false,ch26_1543730_1545974,77186,77299
ch26,yeah,false,ch26_1547251_1547515,77363,77376
ch26,saxophone is a really hard instrument to play saxophone,false,ch26_1547525_1550077,77376,77504
ch26,you put it in your mouth,false,ch26_1550077_1551138,77504,77557
ch26,and it kinda makes this shape,false,ch26_1551504_1552909,77575,77645
ch26,there's got some buttons that you press,false,ch26_1553245_1555064,77662,77753
ch26,you could dance to the music,false,ch26_1555449_1556899,77772,77845
ch26,<noise>,false,ch26_1557470_1558692,77874,77935
ch26,and we're going to play a harmonica,false,ch26_1559280_1561631,77964,78082
ch26,harmonica,false,ch26_1563376_1564401,78169,78220
ch26,and that's the one you put it in your mouth,false,ch26_1566001_1567594,78300,78380
ch26,and you blow,false,ch26_1567614_1568185,78381,78409
ch26,and it goes <noise>,false,ch26_1568185_1569872,78409,78494
ch26,i bet you'll really like a harmonica,false,ch26_1571220_1572868,78561,78643
ch26,i think you'll like all of them,false,ch26_1573766_1575339,78688,78767
ch26,i wonder what you're going to play as an instrument when you get older,false,ch26_1575783_1579025,78789,78951
ch26,i think maybe you'll play the drums,false,ch26_1580342_1582562,79017,79128
ch26,or maybe you'll play,false,ch26_1585949_1587570,79297,79378
ch26,the trumpets,false,ch26_1589940_1591252,79497,79563
ch26,the trumpet's the best,false,ch26_1591252_1593775,79563,79689
ch26,such a good instrument,false,ch26_1593956_1595537,79698,79777
ch26,so a trumpet is a bit like a tuba,false,ch26_1602009_1603507,80100,80175
ch26,it's just a really small one,false,ch26_1603580_1604708,80179,80235
ch26,so we're gonna have a trumpet,false,ch26_1616767_1618227,80838,80911
ch26,a bell,false,ch26_1619474_1620260,80974,81013
ch26,<noise>,false,ch26_1620889_1622209,81044,81110
ch26,a drum,false,ch26_1623510_1624612,81176,81231
ch26,a saxophone,false,ch26_1628492_1629696,81425,81485
ch26,<noise>,false,ch26_1629868_1630975,81493,81549
ch26,a violin,false,ch26_1631573_1632302,81579,81615
ch26,<noise>,false,ch26_1632788_1633685,81639,81684
ch26,and a harmonica,false,ch26_1633807_1634988,81690,81749
ch26,which one do you think you gonna be the best at?,false,ch26_1638087_1639681,81904,81984
ch26,harmonica,false,ch26_1641459_1642527,82073,82126
ch26,<laugh>,false,ch26_1644408_1644835,82220,82242
ch26,it's a hard word to say isn't it?,false,ch26_1644835_1646358,82242,82318
ch26,harmonica,false,ch26_1647227_1648191,82361,82410
ch26,moni,false,ch26_1650118_1650755,82506,82538
ch26,monica,false,ch26_1652122_1652861,82606,82643
ch26,harmonica,false,ch26_1654079_1655053,82704,82753
ch26,<laugh>,false,ch26_1656240_1656537,82812,82827
ch26,very good,false,ch26_1656537_1657581,82827,82879
ch26,maybe you'll be the best at that i don't know,false,ch26_1658918_1660594,82946,83030
ch26,very good boy,false,ch26_1661442_1662693,83072,83135
ch26,after we've had our musical instruments to play with,false,ch26_1672964_1674970,83648,83748
ch26,we can play a band,false,ch26_1675654_1676407,83783,83820
ch26,we can play a song,false,ch26_1676407_1677088,83820,83854
ch26,what song should we play?,false,ch26_1677088_1677933,83854,83897
ch26,should we try and play?,false,ch26_1679195_1680336,83960,84017
ch26,ah,true,ch26_1699329_1699723,84966,84986
ch26,oh,true,ch26_1699723_1699993,84986,85000
ch26,my goodness,true,ch26_1699993_1700946,85000,85047
ch26,come here,true,ch26_1700946_1701726,85047,85086
ch26,ah,true,ch26_1704972_1705761,85249,85288
ch26,violin,true,ch26_1706153_1707263,85308,85363
ch26,oh,true,ch26_1709990_1710680,85500,85534
ch26,my word,true,ch26_1710680_1712363,85534,85618
ch26,that's it,true,ch26_1729889_1730632,86494,86532
ch26,blow,true,ch26_1731363_1731814,86568,86591
ch26,ah,true,ch26_1733463_1733843,86673,86692
ch26,oh,true,ch26_1734305_1734865,86715,86743
ch26,my goodness,true,ch26_1734865_1735185,86743,86759
ch26,that's it,true,ch26_1736384_1736804,86819,86840
ch26,you made a sound,true,ch26_1736804_1737934,86840,86897
ch26,ah,true,ch26_1738715_1739378,86936,86969
ch26,these are the best toys,true,ch26_1739378_1741125,86969,87056
ch26,right do you want to try the harmonica?,true,ch26_1741125_1742619,87056,87131
ch26,right what you have to do,true,ch26_1743110_1743941,87156,87197
ch26,you have to put it against your mouth and blow,true,ch26_1743941_1746471,87197,87324
ch26,really gently,true,ch26_1748588_1749172,87429,87459
ch26,you don't have to be very loud,true,ch26_1749172_1750275,87459,87514
ch26,and if you move it up and down,true,ch26_1751501_1752758,87575,87638
ch26,blow,true,ch26_1752768_1753150,87638,87658
ch26,just just do it really gently,true,ch26_1754980_1756165,87749,87808
ch26,watch,true,ch26_1756165_1756555,87808,87828
ch26,try that again,true,ch26_1760171_1760805,88009,88040
ch26,ugh,true,ch26_1763433_1763605,88172,88180
ch26,that's a really hard one,true,ch26_1763605_1764950,88180,88248
ch26,blow,true,ch26_1767969_1768233,88398,88412
ch26,blow,true,ch26_1782700_1783066,89135,89153
ch26,ha,true,ch26_1785797_1786140,89290,89307
ch26,you made a sound,true,ch26_1786458_1787427,89323,89371
ch26,what about this button,true,ch26_1787661_1788480,89383,89424
ch26,try and make this noise,true,ch26_1792481_1793542,89624,89677
ch26,<noise>,true,ch26_1793796_1794604,89690,89730
ch26,just blow it properly,true,ch26_1796870_1797774,89844,89889
ch26,you don't need to do that,true,ch26_1797774_1798874,89889,89944
ch26,just blow really hard into there,true,ch26_1801796_1803250,90090,90162
ch26,put all your lips inside,true,ch26_1803643_1804873,90182,90244
ch26,and blow,true,ch26_1805547_1806039,90277,90302
ch26,not with your tongue,true,ch26_1807779_1808920,90389,90446
ch26,take your tongue out,true,ch26_1809377_1810296,90469,90515
ch26,you don't need your tongue in there,true,ch26_1810296_1812035,90515,90602
ch26,try again,true,ch26_1812135_1812600,90607,90630
ch26,it's hard isn't it <name>,true,ch26_1815330_1817133,90766,90857
ch26,and what about a violin?,true,ch26_1819171_1820357,90959,91018
ch26,oh,true,ch26_1820357_1820707,91018,91035
ch26,my goodness,true,ch26_1820707_1821099,91035,91055
ch26,what this is what i was talking to you about?,true,ch26_1821149_1822549,91057,91127
ch26,so you put it underneath your chin,true,ch26_1822786_1824322,91139,91216
ch26,and then your fingers have to move these re um strings,true,ch26_1824530_1828088,91226,91404
ch26,and then with the other hand you go backwards and forwards,true,ch26_1828098_1831590,91405,91580
ch26,put put it under your neck like this,true,ch26_1833156_1834970,91658,91748
ch26,and then you put your fingers up there,true,ch26_1836685_1837926,91834,91896
ch26,that's it,true,ch26_1838104_1838645,91905,91932
ch26,<laugh>,true,ch26_1841626_1842500,92081,92125
ch26,i don't think we'll be violin players,true,ch26_1842500_1844050,92125,92202
ch26,why don't you play with the drums then?,true,ch26_1844274_1845606,92214,92280
ch26,do you want to play the harmonica?,true,ch26_1862348_1863399,93117,93170
ch26,oh,true,ch26_1863449_1863877,93172,93194
ch26,good job,true,ch26_1863927_1864880,93196,93244
ch26,round and round,true,ch26_1865786_1867626,93289,93381
ch26,round and round,true,ch26_1868464_1870024,93423,93501
ch26,oh,true,ch26_1883591_1883726,94180,94186
ch26,i love it,true,ch26_1883726_1884312,94186,94216
ch26,that's such a beautiful sound,true,ch26_1884312_1885692,94216,94285
ch26,<unclear> do you want to show the saxophone again,true,ch26_1887660_1889098,94383,94455
ch26,coz look you press it under this time,true,ch26_1889333_1890822,94467,94541
ch26,alright press the key if you want,true,ch26_1890832_1891922,94542,94596
ch26,you're playing it like a guitar,true,ch26_1893272_1894825,94664,94741
ch26,like a ukulele,true,ch26_1896216_1897303,94811,94865
ch26,yeah ukulele is a little guitar,true,ch26_1899532_1901282,94977,95064
ch26,<laugh>,true,ch26_1905355_1905936,95268,95297
ch26,<noise>,true,ch26_1906056_1908848,95303,95442
ch26,are you supposed to play with this?,true,ch26_1909159_1910497,95458,95525
ch26,mmhm,true,ch26_1913584_1914129,95679,95706
ch26,so we have to put it under our chin,true,ch26_1914448_1915947,95722,95797
ch26,and we do that,true,ch26_1917397_1917970,95870,95898
ch26,like this,true,ch26_1919444_1920186,95972,96009
ch26,<noise>,true,ch26_1920236_1922561,96012,96128
ch26,which was your best toy?,true,ch26_1927383_1928658,96369,96433
ch26,what was your favourite toy?,true,ch26_1933103_1934169,96655,96708
ch26,the violin was it?,true,ch26_1936091_1937741,96805,96887
ch26,get to put the bow like this,true,ch26_1941956_1942956,97098,97148
ch26,you liked the trumpet didn't you?,true,ch26_1943665_1945238,97183,97262
ch26,maybe you'll be a trumpet player,true,ch26_1946130_1947393,97306,97370
ch26,last blow,true,ch26_1954328_1955120,97716,97756
ch26,good boy,true,ch26_1961233_1962596,98062,98130
ch26,well done you and <name> could be in a band,true,ch26_1964971_1967251,98249,98363
ch27,so we're going to talk about cymbals,false,ch27_7887_10903,394,545
ch27,do you know what cymbals are,false,ch27_10903_11989,545,599
ch27,they're big and round,false,ch27_15584_17072,779,854
ch27,i think you'd really enjoy playing the cymbals,false,ch27_22804_24405,1140,1220
ch27,yeah,false,ch27_27114_27575,1356,1379
ch27,and have you seen a saxophone,false,ch27_28301_32771,1415,1639
ch27,no,false,ch27_33943_34601,1697,1730
ch27,it's bendy,false,ch27_35179_36921,1759,1846
ch27,and it's sort of gold coloured,false,ch27_37168_38728,1858,1936
ch27,and it's got these buttons on the front,false,ch27_38728_40408,1936,2020
ch27,mummy used to play the saxophone,false,ch27_40901_42478,2045,2124
ch27,and then,false,ch27_49938_50465,2497,2523
ch27,you never played with a saxophone before,false,ch27_53341_55018,2667,2751
ch27,no well a real saxophone is really hard to play,false,ch27_55411_57949,2771,2897
ch27,toy ones are fun though,false,ch27_58724_59782,2936,2989
ch27,a bit like your toy trumpet,false,ch27_60303_61703,3015,3085
ch27,you have to blow them,false,ch27_62058_63015,3103,3151
ch27,okay and then can you show me what you do with a drum,false,ch27_64383_67239,3219,3362
ch27,that's right you have to hit it don't you,false,ch27_69456_71010,3473,3551
ch27,boom bah de boom bah boom boom bah boom bah boom bah de boom boom,false,ch27_71957_75207,3598,3760
ch27,<laugh>,false,ch27_80070_80881,4003,4044
ch27,good drumming,false,ch27_80881_81464,4044,4073
ch27,these are the tables drum,false,ch27_81807_82797,4090,4140
ch27,do you know what noise a bell makes,false,ch27_83455_84985,4173,4249
ch27,do you,false,ch27_86790_87575,4340,4379
ch27,can you tell me what sound a bell makes,false,ch27_92052_93732,4603,4687
ch27,bellie bellie bellie bellie bell,false,ch27_97105_98358,4855,4918
ch27,really,false,ch27_99352_99807,4968,4990
ch27,do you know the bell at gran's backdoor,false,ch27_101067_103054,5053,5153
ch27,yeah you do,false,ch27_105324_106009,5266,5300
ch27,when you go hit it on the top,false,ch27_106122_107502,5306,5375
ch27,that's you,false,ch27_108126_108384,5406,5419
ch27,push the button on the top,false,ch27_108456_109386,5423,5469
ch27,what noise does it make,false,ch27_109637_110657,5482,5533
ch27,that's right,false,ch27_115389_115844,5769,5792
ch27,it goes ding or cling clong,false,ch27_115844_119283,5792,5964
ch27,what about the bell on the bike,false,ch27_119325_120475,5966,6024
ch27,you know the bell on the bike,false,ch27_122638_124298,6132,6215
ch27,what does the bell on the bike go,false,ch27_125339_126590,6267,6330
ch27,you do,false,ch27_128418_129457,6421,6473
ch27,you like looking at it,false,ch27_129495_130395,6475,6520
ch27,and then we look at it inside sometimes don't we,false,ch27_131049_133207,6552,6660
ch27,does it go cling clong,false,ch27_134315_135683,6716,6784
ch27,that's a cling clong bell,false,ch27_136786_137960,6839,6898
ch27,and then what have we got,false,ch27_138983_139604,6949,6980
ch27,claves,false,ch27_139604_140364,6980,7018
ch27,now claves is a funny word,false,ch27_140426_142108,7021,7105
ch27,and we've got some claves at stay and play,false,ch27_143081_144920,7154,7246
ch27,they are blue and red,false,ch27_147301_148968,7365,7448
ch27,they're those little short sticks,false,ch27_148968_150368,7448,7518
ch27,do you remember getting the little short sticks out sometimes at stay and play,false,ch27_151135_153961,7557,7698
ch27,and you bang them together,false,ch27_154129_155337,7706,7767
ch27,and they go clap clap clap clack,false,ch27_156053_158033,7803,7902
ch27,they're called claves,false,ch27_158109_159259,7905,7963
ch27,i think we're gonna play with some claves,false,ch27_161044_162504,8052,8125
ch27,it's a funny word isn't it,false,ch27_162589_163740,8129,8187
ch27,oh,false,ch27_169583_169811,8479,8491
ch27,and then there's the next one castanets,false,ch27_169811_171767,8491,8588
ch27,they have some castanets at stay and play,false,ch27_171767_173375,8588,8669
ch27,and you have to put them in your hands like this,false,ch27_173650_175211,8682,8761
ch27,and they go click clack click clack click clack click clack,false,ch27_175211_179061,8761,8953
ch27,can you do this,false,ch27_179061_179551,8953,8978
ch27,castanet,false,ch27_180600_181123,9030,9056
ch27,click clack click clack,false,ch27_181671_182516,9084,9126
ch27,and i think there's a song about castanets but can't remember,false,ch27_182586_184696,9129,9235
ch27,that's very good castanetting,false,ch27_185959_187608,9298,9380
ch27,they're from spain,false,ch27_189609_190757,9480,9538
ch27,did we buy any in spain,false,ch27_191387_192738,9569,9637
ch27,did we see anybody in spain play castanets,false,ch27_193558_195978,9678,9799
ch27,no we didn't,false,ch27_196292_197120,9815,9856
ch27,there's a special dance in spain called flamenco,false,ch27_197862_200782,9893,10039
ch27,and they use castanets in the dance,false,ch27_201098_202888,10055,10144
ch27,castanets castanets,false,ch27_206158_207918,10308,10396
ch27,what else,false,ch27_209334_209977,10467,10499
ch27,oh,false,ch27_210504_210712,10525,10536
ch27,we just have to remember that name of claves don't we for the sticks,false,ch27_210712_213842,10536,10692
ch27,saxophone,false,ch27_214948_215990,10747,10800
ch27,cymbals,false,ch27_216070_217190,10804,10860
ch27,crash,false,ch27_218138_219028,10907,10951
ch27,cymbals crash together,false,ch27_219506_220793,10975,11040
ch27,a drum,false,ch27_221568_222173,11078,11109
ch27,and a bell,false,ch27_224521_225198,11226,11260
ch27,dingalingalingalinga,false,ch27_225414_226466,11271,11323
ch27,yes,false,ch27_236759_237327,11838,11866
ch27,do you want to play the castanets,false,ch27_237560_238930,11878,11946
ch27,do you think <name> could play the castanets,false,ch27_240054_241434,12003,12072
ch27,no why not,false,ch27_242921_243763,12146,12188
ch27,she hasn't has she,false,ch27_247550_248322,12378,12416
ch27,she hasn't got any thumbs,false,ch27_248322_249442,12416,12472
ch27,look what have we got,true,ch27_249861_251381,12493,12569
ch27,oh,true,ch27_255390_255665,12770,12783
ch27,what was that,true,ch27_255665_256378,12783,12819
ch27,do you rem,true,ch27_256683_257121,12834,12856
ch27,that's right,true,ch27_257406_258306,12870,12915
ch27,what do you think that is,true,ch27_259620_260580,12981,13029
ch27,kind of,true,ch27_262295_263146,13115,13157
ch27,do you remeber the word that we used,true,ch27_263220_264650,13161,13232
ch27,yes that's right,true,ch27_272691_273671,13635,13684
ch27,<laugh>,true,ch27_276443_277308,13822,13865
ch27,that's a bit like cymbals isn't it,true,ch27_277670_279192,13884,13960
ch27,wow,true,ch27_282311_283084,14116,14154
ch27,that's really cool,true,ch27_283084_284285,14154,14214
ch27,yeah you can play all the different notes together,true,ch27_292593_294032,14630,14702
ch27,wow,true,ch27_295039_295760,14752,14788
ch27,<laugh>,true,ch27_298362_299120,14918,14956
ch27,do you remember what mummy said this was called,true,ch27_301746_303633,15087,15182
ch27,a s,true,ch27_304064_304914,15203,15246
ch27,not cymbals sax,true,ch27_306886_308816,15344,15441
ch27,saxophone that's right,true,ch27_310566_312026,15528,15601
ch27,can i try the claves,true,ch27_312271_313525,15614,15676
ch27,ooh,true,ch27_318728_319068,15936,15953
ch27,what's that one,true,ch27_319068_319687,15953,15984
ch27,what do you think it is,true,ch27_322827_323658,16141,16183
ch27,you don't know,true,ch27_326153_326977,16308,16349
ch27,some good banging good clave banging,true,ch27_331204_333664,16560,16683
ch27,that's really cool,true,ch27_339947_340763,16997,17038
ch27,you're gonna play the drum,true,ch27_341497_342256,17075,17113
ch27,my gosh it's so many music instruments to play with all at once,true,ch27_342256_345656,17113,17283
ch27,good drumming,true,ch27_353047_353717,17652,17686
ch27,oh,true,ch27_356967_357213,17848,17861
ch27,you're using the sticks as claves,true,ch27_357213_358643,17861,17932
ch27,what are those,true,ch27_367330_368186,18366,18409
ch27,you don't know,true,ch27_372701_373707,18635,18685
ch27,what do you think they are,true,ch27_373707_374479,18685,18724
ch27,wow,true,ch27_378220_379145,18911,18957
ch27,ha,true,ch27_379542_379725,18977,18986
ch27,i don't think <name> liked them,true,ch27_379725_380821,18986,19041
ch27,<laugh>,true,ch27_381096_381696,19055,19085
ch27,that's good,true,ch27_384679_385210,19234,19260
ch27,you managed to play them more quietly that time,true,ch27_385240_387767,19262,19388
ch27,like it,true,ch27_392286_392946,19614,19647
ch27,do you know you can play the cymbals like this as well,true,ch27_394076_396236,19704,19812
ch27,can we show you,true,ch27_396459_397102,19823,19855
ch27,you can do it like this,true,ch27_398220_399474,19911,19974
ch27,or you can hit them with a stick,true,ch27_401924_403934,20096,20197
ch27,i love those claves,true,ch27_408710_409601,20436,20480
ch27,oh,true,ch27_409601_409904,20480,20495
ch27,you made an x marks the spot,true,ch27_409944_411364,20497,20568
ch27,no way,true,ch27_412282_413065,20614,20653
ch27,<laugh>,true,ch27_417389_418421,20869,20921
ch27,that's really good,true,ch27_425598_426259,21280,21313
ch27,can you copy my rhythm,true,ch27_427861_428924,21393,21446
ch27,good boy,true,ch27_434368_435038,21718,21752
ch27,oh,true,ch27_439004_439737,21950,21987
ch27,<laugh>,true,ch27_449278_449828,22464,22491
ch27,should we try this one listen,true,ch27_451503_452513,22575,22626
ch27,i love that,true,ch27_459930_460601,22996,23030
ch27,mmhm,true,ch27_470079_470625,23504,23531
ch27,that's cool isn't it,true,ch27_471544_472328,23577,23616
ch27,i see them,true,ch27_473988_474583,23699,23729
ch27,wow,true,ch27_475961_476294,23798,23815
ch27,nice castanet clicking,true,ch27_477951_479352,23898,23968
ch27,wow,true,ch27_484719_485527,24236,24276
ch27,yeah we played with all of them didn't we,true,ch27_485767_487301,24288,24365
ch27,what was your favourite one,true,ch27_488836_489813,24442,24491
ch27,you like the cymbals,true,ch27_491631_492464,24582,24623
ch27,it they are super noisy aren't they,true,ch27_492763_494879,24638,24744
ch27,okay lovely,false,ch27_502981_503801,25149,25190
ch27,so we're gonna talk a little bit about food now,false,ch27_503831_505666,25192,25283
ch27,hooray,false,ch27_514687_515087,25734,25754
ch27,okay so we're gonna talk about a fig,false,ch27_515697_518067,25785,25903
ch27,have you seen a fig,false,ch27_518826_519726,25941,25986
ch27,hmm,false,ch27_520643_521596,26032,26080
ch27,they're,false,ch27_521749_521914,26087,26096
ch27,a figure,false,ch27_523381_524066,26169,26203
ch27,not quite like a figure,false,ch27_524217_525367,26211,26268
ch27,it sounds a bit like a figure,false,ch27_525635_526914,26282,26346
ch27,it's sort of round with a pointy top,false,ch27_527912_530212,26396,26511
ch27,and it's purple colour,false,ch27_530297_531455,26515,26573
ch27,kind of yeah,false,ch27_533437_534427,26672,26721
ch27,a bit like a ball,false,ch27_534475_535617,26724,26781
ch27,and then it's got a pointy top,false,ch27_535617_537063,26781,26853
ch27,and then lemon,false,ch27_538637_540027,26932,27001
ch27,have you seen a lemon before,false,ch27_540120_541411,27006,27071
ch27,are you lying,false,ch27_544754_545742,27238,27287
ch27,hmm,false,ch27_546579_547044,27329,27352
ch27,what colour is a lemon,false,ch27_547044_548113,27352,27406
ch27,and what does it look like,false,ch27_550169_551429,27508,27571
ch27,it is like a c yeah that's right,false,ch27_553639_555926,27682,27796
ch27,so it's like a ball,false,ch27_556387_557248,27819,27862
ch27,has it got pointy ends or is it all round,false,ch27_557633_559984,27882,27999
ch27,hmm,false,ch27_562698_562929,28135,28146
ch27,yes that's right,false,ch27_562929_563709,28146,28185
ch27,and an apricot,false,ch27_564717_565669,28236,28283
ch27,have we seen an apricot before,false,ch27_565669_567061,28283,28353
ch27,are they big or small do you think,false,ch27_567939_569639,28397,28482
ch27,haha,false,ch27_570805_571380,28540,28569
ch27,they're quite small i think,false,ch27_571380_573019,28569,28651
ch27,and guess what colour they are,false,ch27_573364_574621,28668,28731
ch27,is big a colour,false,ch27_578011_579200,28901,28960
ch27,big's a colour,false,ch27_581311_582009,29066,29100
ch27,okay they're big and they're small are they,false,ch27_582009_583629,29100,29181
ch27,right and you know what an egg is,false,ch27_590021_591781,29501,29589
ch27,what do you do with eggs when we're baking,false,ch27_593485_595370,29674,29768
ch27,yeah,false,ch27_596192_597162,29810,29858
ch27,where do you crack them,false,ch27_598163_599003,29908,29950
ch27,what do you have to do to crack them,false,ch27_599559_600564,29978,30028
ch27,that's right you have to hit them,false,ch27_603871_604951,30194,30248
ch27,that's right in the bowl,false,ch27_608192_609180,30410,30459
ch27,and then we put them in and we make cookies don't we,false,ch27_609180_611120,30459,30556
ch27,oh,false,ch27_612571_612816,30629,30641
ch27,that's right and cakes,false,ch27_613754_615174,30688,30759
ch27,and then sometimes we have bread,false,ch27_615975_617637,30799,30882
ch27,what do i use bread to make you,false,ch27_618921_620571,30946,31029
ch27,ham sandwich yeah,false,ch27_621724_623834,31086,31192
ch27,ah,false,ch27_636193_636283,31810,31814
ch27,and avocado,false,ch27_636458_637396,31823,31870
ch27,you saw an avocado on the pictures earlier didn't you,false,ch27_637396_639656,31870,31983
ch27,what kind of what,false,ch27_645333_645909,32267,32295
ch27,avocado,false,ch27_649067_650257,32453,32513
ch27,yeah can you remember what colour it was,false,ch27_651061_652594,32553,32630
ch27,green avocado is green,false,ch27_654761_656631,32738,32832
ch27,and you can chop them up,false,ch27_657398_658323,32870,32916
ch27,and then you can scoop out the insides,false,ch27_658504_660006,32925,33000
ch27,and it's a bit squishy like a bit like slime or playdoh,false,ch27_660006_662846,33000,33142
ch27,but it tastes delicious,false,ch27_662910_664570,33146,33228
ch27,it does,false,ch27_666735_667303,33337,33365
ch27,it tastes really nice,false,ch27_667303_668423,33365,33421
ch27,what have we got,false,ch27_674413_675040,33721,33752
ch27,i think that's it,false,ch27_675225_676006,33761,33800
ch27,so can you tell me what sh what colour are fig was,false,ch27_676091_678961,33805,33948
ch27,green,false,ch27_681504_681968,34075,34098
ch27,is it's sort of purple with the green bit at the top,false,ch27_681968_684518,34098,34226
ch27,what do you think we could make with all these things fig lemon apricot egg bread and avocado,false,ch27_696350_702395,34818,35120
ch27,what could we make if we mushed them all up together,false,ch27_702395_704375,35120,35219
ch27,should we make a fig lemon apricot egg bread and avocado smoothie,false,ch27_708338_711708,35417,35585
ch27,you do it,false,ch27_712780_713574,35639,35679
ch27,do you think that'd be nice or a bit yucky,false,ch27_713874_715333,35694,35767
ch27,oh,true,ch27_718624_718955,35931,35948
ch27,look,true,ch27_718955_719315,35948,35966
ch27,you got some play food,true,ch27_720465_721394,36023,36070
ch27,ooh,true,ch27_724160_724392,36208,36220
ch27,what do you think that one is,true,ch27_724392_725372,36220,36269
ch27,it's like a bit like a pear,true,ch27_727048_728110,36352,36406
ch27,so can you remember the things we,true,ch27_732322_733587,36616,36679
ch27,that's an egg well done,true,ch27_733657_734743,36683,36737
ch27,that's right,true,ch27_739030_739499,36952,36975
ch27,yeah and put your thumbs in to pull it apart,true,ch27_740008_741997,37000,37100
ch27,that's really good,true,ch27_741997_742829,37100,37141
ch27,avocado smoothie,true,ch27_747460_748480,37373,37424
ch27,what's this one then,true,ch27_751123_751973,37556,37599
ch27,this one is half of the fruit we are talking about,true,ch27_753333_755938,37667,37797
ch27,this has been cut open this one,true,ch27_756441_757925,37822,37896
ch27,oh,true,ch27_759117_759433,37956,37972
ch27,it spins,true,ch27_759433_760843,37972,38042
ch27,so do you remember which one i said was purple and green on the top,true,ch27_762313_765963,38116,38298
ch27,not avocado smoothie,true,ch27_769819_771148,38491,38557
ch27,f,true,ch27_771148_771368,38557,38568
ch27,a fox,true,ch27_774128_774858,38706,38743
ch27,it's a fox,true,ch27_775654_776654,38783,38833
ch27,i don't think so,true,ch27_776972_778097,38849,38905
ch27,it's a fig,true,ch27_779078_779541,38954,38977
ch27,aw,true,ch27_779571_779872,38979,38994
ch27,no,true,ch27_779872_780488,38994,39024
ch27,the apricot's on the floor,true,ch27_780488_781943,39024,39097
ch27,good boy carefully,true,ch27_784675_786177,39234,39309
ch27,it'll look like a ball <name>,true,ch27_789804_790934,39490,39547
ch27,it it is a little bit like a ball,true,ch27_791389_792778,39569,39639
ch27,it's like a sphere,true,ch27_792778_793578,39639,39679
ch27,look,true,ch27_794090_794370,39704,39718
ch27,what is this,true,ch27_794793_795503,39740,39775
ch27,what play food is this,true,ch27_798028_799328,39901,39966
ch27,what would it be,true,ch27_802442_803144,40122,40157
ch27,<laugh>,true,ch27_809193_809693,40460,40485
ch27,do you make a sandwich with,true,ch27_810132_811403,40507,40570
ch27,and,true,ch27_813044_813637,40652,40682
ch27,it's on the outside,true,ch27_814407_815164,40720,40758
ch27,sausages,true,ch27_818448_818978,40922,40949
ch27,oh,true,ch27_820262_820576,41013,41029
ch27,right are these play sausages,true,ch27_820576_821913,41029,41096
ch27,haha,true,ch27_822786_823325,41139,41166
ch27,making a sandwich with sausages,true,ch27_823549_825147,41177,41257
ch27,right and what about this one,true,ch27_826239_827578,41312,41379
ch27,do you remember,true,ch27_830273_830753,41514,41538
ch27,watermelon,true,ch27_832209_833463,41610,41673
ch27,you're being silly,true,ch27_834237_835154,41712,41758
ch27,is this rough or smooth on the outside on it's skin,true,ch27_835224_838522,41761,41926
ch27,it is a bit spotty isn't it a bit dimpled,true,ch27_840437_842443,42022,42122
ch27,can you remember what we said was pointy at the ends,true,ch27_843835_846122,42192,42306
ch27,a pointy is pointy at the ends,true,ch27_850128_851914,42506,42596
ch27,can you remember what that one was,true,ch27_853287_854380,42664,42719
ch27,no,true,ch27_856948_857526,42847,42876
ch27,when it fell on the floor i told you the answer,true,ch27_857526_859114,42876,42956
ch27,i told you what it was,true,ch27_859114_859869,42956,42993
ch27,it's an apricot,true,ch27_863813_864887,43191,43244
ch27,aw,true,ch27_866969_867686,43348,43384
ch27,it's falling on the floor again,true,ch27_867686_869761,43384,43488
ch27,there we go,true,ch27_874997_875541,43750,43777
ch27,so we've got a lemon,true,ch27_875541_876679,43777,43834
ch27,an apricot,true,ch27_878544_879616,43927,43981
ch27,what was this then,true,ch27_880336_881147,44017,44057
ch27,not a pear we didn't talk about pears,true,ch27_883448_885601,44172,44280
ch27,that's a fig,true,ch27_885601_886402,44280,44320
